GW Pos. Heuristic,ED Sched. Method,Position distr.,Periods distr.,Map size,ED Number,ED Dens. (1/m^2),Max. SF,GW Number,Channels used,ED Unfeas. Instances,Coverage %,GW Avg. UF,Elapsed,Iterations,Exit condition
GA Opt.,None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.14,3299,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.19,3291,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.14,3295,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.19,8505,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,8713,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.21,8498,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.16,8576,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.17,8576,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.66,18633,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.65,18584,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.64,18499,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.66,18562,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.65,18417,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,42575,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,42917,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,43316,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,43526,10000,Max. iterations
GA Opt.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,42614,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,873,5150,Max. iterations
GA Opt.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,1025,5200,Max. iterations
GA Opt.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,1023,5050,Max. iterations
GA Opt.,None,Uniform,Medium,1000,1000,0.00,12,5,5,0,100.00,0.06,1156,6350,Max. iterations
GA Opt.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.09,1010,5700,Max. iterations
GA Opt.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,3372,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,2000,0.00,12,5,5,0,100.00,0.12,3422,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,3295,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.17,3411,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,3298,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.22,8760,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.22,8762,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.20,8745,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.22,8676,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.22,8723,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.30,19002,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.32,18771,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.30,19018,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,10000,0.01,12,9,9,0,100.00,0.27,19301,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.32,19084,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.35,44805,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.35,44019,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,20000,0.02,12,14,14,0,100.00,0.31,44979,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.37,44178,10000,Max. iterations
GA Opt.,None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.36,44597,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,1000,0.00,12,12,12,0,100.00,0.03,1430,8500,Max. iterations
GA Opt.,None,Uniform,Medium,2000,1000,0.00,12,14,14,0,100.00,0.03,1686,9900,Max. iterations
GA Opt.,None,Uniform,Medium,2000,1000,0.00,12,15,15,0,100.00,0.02,1586,9500,Max. iterations
GA Opt.,None,Uniform,Medium,2000,1000,0.00,11,14,14,0,100.00,0.03,2687,7500,Max. iterations
GA Opt.,None,Uniform,Medium,2000,1000,0.00,12,17,6,0,100.00,0.02,1277,7450,Max. iterations
GA Opt.,None,Uniform,Medium,2000,2000,0.00,12,17,8,0,100.00,0.04,3452,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,2000,0.00,11,15,15,0,100.00,0.04,6761,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,2000,0.00,12,18,8,0,100.00,0.04,3346,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,2000,0.00,11,18,8,0,100.00,0.04,6708,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,2000,0.00,11,17,8,0,100.00,0.04,6652,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,5000,0.00,12,18,7,0,100.00,0.09,8914,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,5000,0.00,11,15,15,0,100.00,0.11,17357,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,5000,0.00,12,18,8,0,100.00,0.09,8798,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,5000,0.00,12,18,7,0,100.00,0.09,8826,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,5000,0.00,12,17,7,0,100.00,0.10,8884,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,10000,0.00,12,23,10,0,99.96,0.12,19115,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,10000,0.00,12,19,6,0,100.00,0.16,19514,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,10000,0.00,12,18,8,0,99.97,0.17,19337,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,10000,0.00,12,21,7,0,100.00,0.14,19283,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,10000,0.00,12,21,9,0,99.99,0.14,19240,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,20000,0.00,12,17,14,0,96.46,0.40,44291,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,20000,0.00,12,20,13,0,96.99,0.32,44570,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,20000,0.00,12,19,14,0,97.56,0.35,43658,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,20000,0.00,12,17,13,0,97.16,0.38,44618,10000,Max. iterations
GA Opt.,None,Uniform,Medium,2000,20000,0.00,12,18,13,0,97.32,0.36,43904,10000,Max. iterations
,,,,,,,,,,,,,,,
