ID,X,Y,Channel,UF,Connected EDs
479,37.66,-355.75,3600,8001,183.11,9
480,292.57,361.76,3600,8002,24.85,7
481,-57.21,68.75,3600,8004,86.40,8
482,32.22,493.53,3600,8002,305.82,10
483,-469.93,-67.55,3600,8000,308.75,10
484,473.15,19.05,3600,8002,389.47,10
485,222.38,493.11,3600,8002,149.84,9
486,27.02,1.48,3600,8004,31.98,7
487,-376.03,-453.63,3600,8000,182.79,9
488,-449.74,-479.14,3600,8000,250.16,10
489,-109.71,58.52,3600,8004,120.03,8
490,103.41,-148.91,3600,8004,184.13,9
491,-283.54,293.88,3600,8003,108.77,8
492,262.68,-173.90,3600,8001,243.43,9
493,321.84,-143.84,3600,8001,289.80,10
494,-357.11,-170.69,900,8000,158.46,9
495,256.14,-448.31,900,8001,57.23,7
496,-270.02,78.70,3600,8003,109.37,8
497,-160.93,202.67,3600,8003,100.46,8
498,122.99,252.94,3600,8002,226.33,9
499,-397.56,-356.78,3600,8000,136.95,9
500,226.14,246.64,3600,8002,155.08,9
501,-288.40,463.09,3600,8003,276.89,10
502,-234.18,225.77,3600,8003,46.20,7
503,-186.44,47.61,3600,8003,158.29,9
504,293.75,190.50,3600,8002,185.08,9
505,292.99,-53.36,3600,8004,302.66,10
506,285.35,176.63,3600,8002,199.91,9
507,-220.82,-484.30,3600,8000,187.35,9
508,319.37,138.69,3600,8002,235.86,9
509,-119.57,241.13,3600,8003,150.52,9
510,0.02,-32.73,3600,8004,33.07,7
511,470.69,178.88,3600,8002,250.68,10
512,-264.75,444.70,3600,8003,257.10,10
513,325.89,-241.74,3600,8001,204.87,9
514,272.71,-447.99,3600,8001,70.65,8
515,-451.17,345.00,3600,8003,247.42,9
516,-123.37,130.35,3600,8003,148.39,9
517,-216.86,409.53,3600,8003,226.10,9
518,392.32,228.90,3600,8002,165.35,9
519,-245.57,-390.66,3600,8000,90.52,8
520,259.77,109.36,3600,8002,270.60,10
521,-488.25,80.05,3600,8003,252.11,10
522,-273.19,315.29,3600,8003,128.31,9
523,-332.35,141.19,3600,8003,85.76,8
524,156.10,-86.11,3600,8004,182.59,9
525,335.05,-37.28,3600,8004,342.01,10
526,-39.35,339.35,3600,8003,267.99,10
527,262.87,-377.51,3600,8001,61.52,7
528,-419.20,-485.19,3600,8000,234.03,9
529,-462.59,-230.76,3600,8000,204.84,9
530,235.15,-470.99,3600,8001,63.41,8
531,400.16,-459.24,3600,8001,194.09,9
532,244.06,-232.43,3600,8001,182.40,9
533,32.65,-64.78,3600,8004,74.87,8
534,79.49,-408.69,3600,8001,132.47,9
535,178.35,426.36,3600,8002,145.15,9
536,122.21,-112.99,3600,8004,170.07,9
537,-303.57,-350.12,3600,8000,56.43,7
538,180.17,-269.32,3600,8001,146.15,9
539,392.82,-231.92,3600,8001,255.24,10
540,-285.20,-496.77,3600,8000,193.41,9
541,-353.86,403.39,3600,8003,235.19,9
542,157.52,147.45,3600,8004,219.41,9
543,484.20,-319.90,3600,8001,287.43,10
544,452.07,259.59,3600,8002,179.69,9
