ID,X,Y,Channel,UF,Connected EDs
477,44.89,-325.17,3600,500,234.34,9
478,474.50,-304.46,3600,501,311.35,10
479,37.66,-355.75,3600,500,249.06,9
480,292.57,361.76,3600,501,388.71,10
481,-57.21,68.75,3600,500,263.42,10
482,32.22,493.53,3600,502,153.16,9
483,-469.93,-67.55,3600,500,348.91,10
484,473.15,19.05,3600,501,141.00,9
485,222.38,493.11,3600,502,334.41,10
486,27.02,1.48,3600,500,247.65,9
487,-376.03,-453.63,3600,500,360.33,10
488,-449.74,-479.14,3600,500,429.64,10
489,-109.71,58.52,3600,500,241.73,9
490,103.41,-148.91,3600,500,245.64,9
491,-283.54,293.88,3600,502,221.90,9
492,262.68,-173.90,3600,501,168.03,9
493,321.84,-143.84,3600,501,120.88,8
494,-357.11,-170.69,900,500,217.28,9
495,256.14,-448.31,900,501,432.14,10
496,-270.02,78.70,3600,500,290.65,10
497,-160.93,202.67,3600,502,230.10,9
498,122.99,252.94,3600,502,286.36,10
499,-397.56,-356.78,3600,500,311.59,10
