ID,X,Y,Channel,UF,Connected EDs
383,194.09,-482.00,400,5027,76.46,8
384,119.47,193.69,400,5012,94.28,8
385,395.35,-258.59,400,5030,52.23,7
386,223.98,-35.61,320,5001,96.48,8
387,-323.34,-174.82,800,5006,45.67,7
388,137.91,-318.00,1600,5032,59.94,7
389,-475.42,-361.89,800,5021,54.06,7
390,-287.73,-114.72,320,5006,90.48,8
391,-370.34,-486.84,1600,5008,26.47,7
392,245.15,30.55,400,5001,55.83,7
393,-253.01,-275.36,400,5035,41.24,7
394,397.06,344.11,1600,5002,80.07,8
395,-82.83,239.47,800,5026,103.41,8
396,-407.51,-36.56,320,5016,78.73,8
397,380.73,140.10,800,5013,92.87,8
398,-285.26,-222.00,800,5035,95.32,8
399,-41.73,-197.42,400,5014,83.53,8
400,375.93,14.85,320,5001,75.89,8
401,153.76,144.51,320,5012,61.00,7
402,298.71,-110.33,400,5004,96.71,8
403,-177.55,136.66,400,5028,120.54,8
404,364.19,33.71,400,5001,64.57,8
405,-400.37,450.89,800,5020,48.87,7
406,76.48,-456.62,320,5027,65.35,8
407,17.72,424.10,800,5015,39.62,7
408,284.14,-361.16,400,5031,72.36,8
409,-267.43,97.11,1600,5028,43.44,7
410,319.10,-26.95,400,5001,53.45,7
411,290.92,-373.19,1600,5031,58.58,7
412,275.90,425.51,400,5029,51.31,7
413,-208.57,-252.04,1600,5035,84.14,8
414,-468.39,-387.84,400,5034,44.02,7
415,115.89,-288.21,400,5032,49.72,7
416,439.65,288.27,400,5005,59.09,7
417,226.85,-194.01,400,5010,20.09,7
418,-345.86,-409.87,320,5008,59.43,7
419,359.44,-177.31,800,5004,14.74,7
420,367.32,-358.20,320,5019,49.42,7
421,-109.95,432.72,320,5015,88.37,8
422,57.29,208.62,320,5026,41.96,7
423,-385.80,-499.95,1600,5008,40.12,7
424,-192.24,-468.35,800,5025,97.61,8
425,-464.96,147.55,800,5000,89.56,8
426,213.20,87.20,800,5012,80.68,8
427,-65.26,-185.96,400,5014,88.01,8
428,-419.62,-31.82,400,5016,67.20,8
429,364.87,-172.37,320,5004,21.74,7
430,-253.52,-305.05,1600,5035,14.73,7
431,-398.88,85.00,1600,5016,89.74,8
432,-417.42,-357.71,320,5021,42.40,7
433,489.54,-243.51,320,5030,62.65,8
434,-355.53,64.25,320,5028,91.09,8
435,-88.45,99.29,800,5007,43.39,7
436,390.42,-187.51,1600,5004,37.70,7
437,-342.45,247.23,800,5000,68.94,8
438,230.68,327.61,320,5023,54.23,7
439,-106.07,192.49,1600,5018,121.62,8
440,-120.13,438.96,800,5015,99.16,8
441,7.62,-459.91,320,5017,53.84,7
442,68.08,-377.34,1600,5027,87.42,8
443,-162.85,-387.79,800,5025,67.46,8
444,-393.73,-243.33,320,5006,88.20,8
445,407.05,168.22,800,5005,92.39,8
446,-144.63,58.64,320,5007,57.90,7
447,-109.11,216.20,400,5018,104.98,8
448,240.45,-53.12,800,5001,97.08,8
449,58.20,340.80,1600,5015,116.63,8
450,203.57,-279.32,1600,5032,49.14,7
451,-456.11,228.30,1600,5000,59.48,7
452,469.21,-203.63,1600,5030,84.58,8
453,-463.18,133.52,800,5000,98.56,8
454,-139.09,239.79,400,5018,67.15,8
455,-250.74,146.84,1600,5028,94.19,8
456,236.90,-497.79,320,5031,106.50,8
457,37.03,-106.90,800,5014,43.83,7
458,-415.61,-366.45,320,5021,50.89,7
459,-40.64,191.75,320,5026,58.04,7
460,26.83,-104.68,320,5014,35.64,7
461,33.25,-60.79,400,5014,72.40,8
462,79.77,-91.58,1600,5014,89.22,8
463,248.94,-54.77,400,5001,93.43,8
464,-469.68,306.15,800,5020,111.61,8
465,68.38,-444.59,1600,5027,69.65,8
466,274.66,292.31,1600,5023,110.58,8
467,39.58,-170.66,800,5014,64.37,8
468,-479.29,-86.27,400,5016,108.46,8
