ID,X,Y,Channel,UF,Connected EDs
286,27.07,-322.87,3600,50020,133.89,9
287,-390.48,-112.00,3600,50003,89.02,8
288,138.41,200.34,3600,50001,175.94,9
289,-93.38,322.43,3600,50013,38.72,7
290,421.55,-278.27,3600,50015,91.30,8
291,-125.80,-118.11,3600,50014,72.66,8
292,307.96,-112.68,3600,50017,73.58,8
293,434.18,349.27,3600,50009,82.73,8
294,214.43,135.20,3600,50005,131.96,9
295,124.66,2.40,3600,50005,91.80,8
296,171.84,-470.52,3600,50016,26.65,7
297,99.71,-361.00,3600,50002,104.53,8
298,-304.10,277.41,3600,50006,131.71,9
299,235.31,-315.97,3600,50018,46.36,7
300,-187.01,-394.42,3600,50004,85.98,8
301,-397.77,-20.22,3600,50000,88.24,8
302,-300.28,-212.26,3600,50004,140.27,9
303,447.00,-278.08,3600,50015,90.89,8
304,278.46,436.35,3600,50019,58.66,7
305,-205.40,61.01,3600,50012,50.33,7
306,373.41,-267.15,3600,50015,119.20,8
307,129.36,332.55,3600,50001,102.58,8
308,273.30,-471.55,3600,50016,75.23,8
309,117.58,263.76,3600,50001,142.19,9
310,-215.71,-423.25,3600,50004,88.08,8
311,-327.28,-321.01,3600,50004,73.58,8
312,-56.96,-121.29,3600,50014,18.34,7
313,-399.31,-174.29,3600,50003,62.26,7
314,107.60,-395.83,3600,50002,69.25,8
315,249.72,-101.22,3600,50005,109.65,8
316,-105.76,-227.81,3600,50020,107.19,8
317,-431.77,401.55,3600,50006,146.17,9
318,381.23,174.85,3600,50001,231.40,9
319,-28.36,-207.57,3600,50014,107.76,8
320,-253.93,76.72,3600,50012,22.60,7
321,-373.92,249.44,3600,50006,60.33,7
322,-14.13,-307.51,3600,50020,96.15,8
323,-366.61,-206.83,3600,50003,102.78,8
324,-497.17,400.77,3600,50006,158.52,9
325,308.62,150.49,3600,50005,173.70,9
326,-324.59,-455.27,3600,50004,127.89,9
327,275.06,-387.04,3600,50016,116.69,8
328,-292.74,494.20,3600,50006,277.43,10
329,167.91,-34.17,3600,50005,61.29,7
330,392.32,211.91,3600,50001,213.04,9
331,-306.51,337.99,3600,50006,151.87,9
332,173.65,-176.15,3600,50018,109.71,8
333,32.51,-42.76,3600,50014,106.05,8
334,217.09,-39.93,3600,50005,43.20,7
335,-494.16,-231.32,3600,50003,73.00,8
336,193.37,-55.90,3600,50005,63.50,8
337,153.09,-280.85,3600,50018,51.26,7
338,14.35,-73.59,3600,50014,75.10,8
339,-449.53,-405.68,3600,50008,31.96,7
340,379.01,486.64,3600,50019,62.68,8
341,-215.72,-319.86,3600,50004,49.79,7
342,-61.01,353.78,3600,50013,81.03,8
343,286.19,-113.70,3600,50017,93.28,8
344,-73.45,-396.61,3600,50020,69.81,8
345,467.69,-390.77,3600,50015,38.49,7
346,-340.68,302.60,3600,50006,104.55,8
347,-104.32,-44.31,3600,50014,76.91,8
348,245.01,470.04,3600,50019,96.74,8
349,-411.47,-479.49,3600,50008,111.20,8
350,397.88,399.52,3600,50019,73.18,8
351,-80.86,-316.20,3600,50020,31.61,7
352,278.39,122.79,3600,50005,134.63,9
353,-38.51,-91.02,3600,50014,20.20,7
354,101.83,335.53,3600,50001,129.41,9
355,-297.77,303.23,3600,50006,144.35,9
356,-428.68,462.55,3600,50006,207.22,9
357,-115.49,-141.76,3600,50014,72.04,8
358,416.85,-396.76,3600,50011,6.01,7
359,375.60,-308.23,3600,50015,85.50,8
360,428.68,-410.35,3600,50011,14.11,7
361,468.39,8.80,3600,50017,180.37,9
362,-311.75,-212.81,3600,50004,143.63,9
363,-238.11,248.68,3600,50013,138.75,9
364,221.82,-149.49,3600,50018,133.13,9
365,-214.85,52.74,3600,50012,40.43,7
