ID,X,Y,Channel,UF,Connected EDs
364,221.82,-149.49,3600,1000,278.95,10
365,-214.85,52.74,3600,1002,248.81,9
366,457.71,124.06,3600,1003,337.43,10
367,-67.13,-491.43,900,1001,295.08,10
368,-136.27,425.42,3600,1002,148.73,9
369,-235.38,301.02,3600,1002,126.31,9
370,-313.97,229.70,3600,1002,208.81,9
371,-493.05,198.10,3600,1002,390.46,10
372,-488.32,386.34,3600,1002,392.31,10
373,139.20,-351.77,3600,1000,179.40,9
374,175.69,370.05,3600,1003,230.23,9
375,47.72,-344.80,3600,1001,212.25,9
376,-277.02,-387.09,3600,1001,253.87,10
377,360.78,45.78,3600,1003,409.84,10
378,356.83,409.51,3600,1003,55.88,7
379,456.11,-325.86,3600,1000,173.74,9
380,-252.83,-139.84,3600,1001,157.82,9
381,127.88,-132.88,3600,1001,243.55,9
382,17.39,-121.20,3600,1001,146.31,9
383,194.09,-482.00,3600,1000,131.28,9
384,119.47,193.69,3600,1002,245.73,9
385,395.35,-258.59,3600,1000,179.72,9
386,223.98,-35.61,3600,1001,368.68,10
387,-323.34,-174.82,3600,1001,218.16,9
388,137.91,-318.00,3600,1000,195.04,9
389,-475.42,-361.89,3600,1001,403.26,10
390,-287.73,-114.72,3600,1001,199.85,9
391,-370.34,-486.84,3600,1001,390.45,10
392,245.15,30.55,3600,1001,419.96,10
393,-253.01,-275.36,3600,1001,165.20,9
394,397.06,344.11,3600,1003,110.72,8
395,-82.83,239.47,3600,1002,48.44,7
396,-407.51,-36.56,3600,1001,342.02,10
397,380.73,140.10,3600,1003,314.63,10
398,-285.26,-222.00,3600,1001,180.21,9
399,-41.73,-197.42,3600,1001,64.81,8
400,375.93,14.85,1800,1000,435.44,10
401,153.76,144.51,900,1002,296.92,10
402,298.71,-110.33,3600,1000,304.89,10
403,-177.55,136.66,3600,1002,156.98,9
404,364.19,33.71,3600,1003,421.66,10
405,-400.37,450.89,3600,1002,336.62,10
406,76.48,-456.62,3600,1000,234.27,9
407,17.72,424.10,3600,1002,194.10,9
408,284.14,-361.16,3600,1000,58.62,7
409,-267.43,97.11,3600,1002,239.77,9
410,319.10,-26.95,3600,1000,388.34,10
411,290.92,-373.19,3600,1000,44.91,7
412,275.90,425.51,3600,1003,117.60,8
413,-208.57,-252.04,3600,1001,115.01,8
414,-468.39,-387.84,3600,1001,408.18,10
415,115.89,-288.21,3600,1000,229.44,9
416,439.65,288.27,3600,1003,173.63,9
417,226.85,-194.01,3600,1000,235.19,9
