ID,X,Y,Channel,UF,Connected EDs
448,240.45,-53.12,8000,1001,201.21,9
449,58.20,340.80,16000,1000,251.19,10
450,203.57,-279.32,16000,1003,18.69,7
451,-456.11,228.30,16000,1000,294.90,10
452,469.21,-203.63,16000,1003,282.23,10
453,-463.18,133.52,8000,1000,313.63,10
454,-139.09,239.79,4000,1000,30.63,7
455,-250.74,146.84,16000,1000,114.73,8
456,236.90,-497.79,3200,1003,202.60,9
457,37.03,-106.90,8000,1003,253.26,10
458,-415.61,-366.45,3200,1002,317.74,10
459,-40.64,191.75,3200,1000,123.72,8
460,26.83,-104.68,3200,1003,261.71,10
461,33.25,-60.79,4000,1003,291.82,10
462,79.77,-91.58,16000,1003,240.53,9
463,248.94,-54.77,4000,1001,195.75,9
464,-469.68,306.15,8000,1000,320.45,10
465,68.38,-444.59,16000,1003,199.18,9
466,274.66,292.31,16000,1001,250.80,10
467,39.58,-170.66,8000,1003,207.36,9
468,-479.29,-86.27,4000,1000,440.60,10
469,448.71,373.10,8000,1001,304.19,10
470,217.51,-100.08,4000,1003,198.44,9
471,207.00,433.18,16000,1001,406.89,10
472,-75.23,12.94,8000,1000,223.13,9
473,-61.08,-238.12,3200,1002,103.64,8
474,-413.40,-207.79,4000,1002,338.46,10
475,-25.94,360.59,3200,1000,196.09,9
476,8.37,135.25,4000,1000,189.17,9
477,44.89,-325.17,3200,1002,144.68,9
478,474.50,-304.46,8000,1003,271.35,10
479,37.66,-355.75,16000,1002,138.81,9
480,292.57,361.76,4000,1001,306.72,10
481,-57.21,68.75,4000,1000,182.63,9
482,32.22,493.53,16000,1000,336.10,10
483,-469.93,-67.55,8000,1000,420.95,10
484,473.15,19.05,4000,1001,93.57,8
485,222.38,493.11,8000,1001,454.62,10
486,27.02,1.48,16000,1000,287.59,10
487,-376.03,-453.63,8000,1002,301.16,10
488,-449.74,-479.14,8000,1002,378.98,10
489,-109.71,58.52,4000,1000,168.37,9
490,103.41,-148.91,8000,1003,179.42,9
491,-283.54,293.88,16000,1000,143.42,9
492,262.68,-173.90,16000,1003,137.61,9
493,321.84,-143.84,8000,1003,194.52,9
494,-357.11,-170.69,3200,1002,305.21,10
495,256.14,-448.31,3200,1003,159.35,9
496,-270.02,78.70,8000,1000,177.27,9
497,-160.93,202.67,4000,1000,16.11,7
498,122.99,252.94,4000,1000,286.40,10
499,-397.56,-356.78,16000,1002,298.90,10
500,226.14,246.64,8000,1001,243.32,9
501,-288.40,463.09,8000,1000,275.37,10
502,-234.18,225.77,4000,1000,73.15,8
503,-186.44,47.61,3200,1000,172.99,9
504,293.75,190.50,8000,1001,156.12,9
505,292.99,-53.36,8000,1001,163.88,9
506,285.35,176.63,3200,1001,152.06,9
507,-220.82,-484.30,4000,1002,192.87,9
508,319.37,138.69,8000,1001,101.42,8
509,-119.57,241.13,4000,1000,47.40,7
510,0.02,-32.73,8000,1000,298.83,10
511,470.69,178.88,16000,1001,128.75,9
512,-264.75,444.70,3200,1000,248.46,9
513,325.89,-241.74,8000,1003,134.95,9
514,272.71,-447.99,16000,1003,165.30,9
515,-451.17,345.00,4000,1000,316.11,10
516,-123.37,130.35,8000,1000,96.24,8
517,-216.86,409.53,8000,1000,198.66,9
518,392.32,228.90,3200,1001,155.63,9
519,-245.57,-390.66,4000,1002,156.54,9
520,259.77,109.36,16000,1001,141.82,9
521,-488.25,80.05,3200,1000,355.11,10
522,-273.19,315.29,3200,1000,147.72,9
523,-332.35,141.19,16000,1000,187.77,9
524,156.10,-86.11,16000,1003,217.08,9
525,335.05,-37.28,3200,1001,126.76,9
526,-39.35,339.35,4000,1000,171.54,9
527,262.87,-377.51,8000,1003,99.39,8
528,-419.20,-485.19,16000,1002,353.50,10
529,-462.59,-230.76,8000,1002,377.59,10
530,235.15,-470.99,3200,1003,175.90,9
531,400.16,-459.24,4000,1003,254.52,10
532,244.06,-232.43,8000,1003,77.24,8
533,32.65,-64.78,3200,1003,288.95,10
534,79.49,-408.69,8000,1003,166.01,9
535,178.35,426.36,3200,1000,398.12,10
536,122.21,-112.99,4000,1003,201.98,9
537,-303.57,-350.12,3200,1002,204.68,9
538,180.17,-269.32,3200,1003,36.80,7
539,392.82,-231.92,16000,1003,200.78,9
540,-285.20,-496.77,16000,1002,246.70,9
541,-353.86,403.39,16000,1000,266.72,10
542,157.52,147.45,8000,1001,250.63,10
543,484.20,-319.90,3200,1003,281.83,10
544,452.07,259.59,3200,1001,194.23,9
545,-166.17,-62.06,3200,1002,280.35,10
546,-321.69,-439.84,8000,1002,245.95,9
547,362.15,-243.42,8000,1003,168.03,9
548,168.47,436.75,4000,1000,395.35,10
549,-10.40,329.57,3200,1000,187.26,9
550,79.97,-455.63,3200,1003,200.10,9
551,199.34,-309.50,3200,1003,12.13,7
552,359.48,348.02,8000,1001,277.22,10
553,-212.82,332.22,4000,1000,124.57,8
554,-349.90,284.29,8000,1000,199.60,9
555,-395.67,-381.87,3200,1002,299.96,10
556,484.93,-203.56,3200,1001,290.54,10
557,-247.47,-341.41,16000,1002,148.14,9
558,170.02,327.06,16000,1001,340.39,10
559,-181.81,-183.35,3200,1002,171.99,9
560,-265.56,396.62,3200,1000,206.12,9
561,-346.08,95.96,16000,1000,221.81,9
562,476.80,-44.56,16000,1001,142.40,9
563,-52.88,242.62,3200,1000,111.08,8
564,-402.46,392.72,4000,1000,297.29,10
565,7.56,497.05,4000,1000,325.53,10
566,-144.49,481.98,16000,1000,263.74,10
567,-236.38,-265.49,16000,1002,153.24,9
568,-71.69,404.54,16000,1000,206.27,9
569,29.75,-277.27,8000,1002,141.30,9
570,-39.23,-42.83,16000,1000,288.71,10
571,-63.85,111.09,3200,1000,145.27,9
572,102.03,87.89,8000,1000,294.12,10
573,115.94,-464.99,16000,1003,188.42,9
574,-37.93,-367.44,3200,1002,69.88,8
575,-407.51,140.11,3200,1000,258.41,10
576,341.04,495.62,3200,1001,425.96,10
577,386.03,-240.76,16000,1003,191.56,9
578,-410.39,187.55,16000,1000,250.98,10
579,-379.76,-282.70,8000,1002,284.98,10
580,-32.47,178.07,4000,1000,135.17,9
581,211.43,-385.78,8000,1003,88.16,8
582,51.30,216.25,3200,1000,212.68,9
583,346.61,-167.82,3200,1003,193.67,9
584,384.54,294.25,16000,1001,221.25,9
585,315.20,386.74,4000,1001,323.88,10
586,242.90,227.78,4000,1001,218.12,9
587,152.59,113.81,3200,1001,247.68,9
588,296.79,203.42,4000,1001,164.17,9
589,345.53,323.66,3200,1001,255.54,10
590,-383.01,-208.81,4000,1002,310.07,10
591,345.63,-497.38,4000,1003,245.01,9
592,-314.64,53.92,8000,1000,225.09,9
593,-387.01,-99.46,4000,1002,371.27,10
594,-424.38,-214.92,4000,1002,346.14,10
595,-329.18,-399.72,8000,1002,238.80,9
596,406.13,343.18,16000,1001,269.99,10
597,137.05,-4.23,3200,1001,271.22,10
