ID,X,Y,Channel,UF,Connected EDs
583,346.61,-167.82,3200,10000,147.56,9
584,384.54,294.25,16000,10001,25.99,7
585,315.20,386.74,4000,10001,141.27,9
586,242.90,227.78,4000,10001,167.81,9
587,152.59,113.81,3200,10001,299.02,10
588,296.79,203.42,4000,10001,129.31,9
589,345.53,323.66,3200,10001,74.76,8
590,-383.01,-208.81,4000,10002,184.72,9
591,345.63,-497.38,4000,10000,196.39,9
592,-314.64,53.92,8000,10003,132.05,9
593,-387.01,-99.46,4000,10002,266.77,10
594,-424.38,-214.92,4000,10002,216.48,9
595,-329.18,-399.72,8000,10002,125.45,9
596,406.13,343.18,16000,10001,66.77,8
