ID,X,Y,Channel,UF,Connected EDs
485,222.38,493.11,8000,50004,150.77,9
486,27.02,1.48,16000,50001,17.07,7
487,-376.03,-453.63,8000,50013,107.17,8
488,-449.74,-479.14,8000,50013,185.10,9
489,-109.71,58.52,4000,50001,145.55,9
490,103.41,-148.91,8000,50012,27.86,7
491,-283.54,293.88,16000,50000,124.37,8
492,262.68,-173.90,16000,50006,175.62,9
493,321.84,-143.84,8000,50010,207.54,9
494,-357.11,-170.69,3200,50015,167.28,9
495,256.14,-448.31,3200,50003,60.44,7
496,-270.02,78.70,8000,50002,89.78,8
497,-160.93,202.67,4000,50000,93.34,8
498,122.99,252.94,4000,50004,151.14,9
499,-397.56,-356.78,16000,50013,141.41,9
500,226.14,246.64,8000,50004,98.80,8
501,-288.40,463.09,8000,50014,124.22,8
502,-234.18,225.77,4000,50000,53.92,7
503,-186.44,47.61,3200,50002,99.98,8
504,293.75,190.50,8000,50008,139.93,9
505,292.99,-53.36,8000,50010,157.98,9
506,285.35,176.63,3200,50008,124.13,8
507,-220.82,-484.30,4000,50011,37.64,7
508,319.37,138.69,8000,50008,131.67,9
509,-119.57,241.13,4000,50000,146.45,9
510,0.02,-32.73,8000,50001,59.23,7
511,470.69,178.88,16000,50010,149.10,9
512,-264.75,444.70,3200,50014,135.76,9
513,325.89,-241.74,8000,50009,174.56,9
514,272.71,-447.99,16000,50003,43.88,7
515,-451.17,345.00,4000,50014,76.88,8
516,-123.37,130.35,8000,50000,133.82,9
517,-216.86,409.53,8000,50014,173.44,9
518,392.32,228.90,3200,50005,139.76,9
519,-245.57,-390.66,4000,50013,43.13,7
520,259.77,109.36,16000,50008,65.57,8
521,-488.25,80.05,3200,50002,238.89,9
522,-273.19,315.29,3200,50014,138.36,9
523,-332.35,141.19,16000,50000,88.88,8
524,156.10,-86.11,16000,50006,46.61,7
525,335.05,-37.28,3200,50010,114.92,8
526,-39.35,339.35,4000,50007,62.77,8
527,262.87,-377.51,8000,50003,89.21,8
528,-419.20,-485.19,16000,50013,158.47,9
529,-462.59,-230.76,8000,50013,270.58,10
530,235.15,-470.99,3200,50003,84.42,8
531,400.16,-459.24,4000,50003,84.24,8
532,244.06,-232.43,8000,50012,168.41,9
533,32.65,-64.78,3200,50006,80.30,8
534,79.49,-408.69,8000,50012,237.33,9
535,178.35,426.36,3200,50004,105.26,8
536,122.21,-112.99,4000,50006,28.06,7
537,-303.57,-350.12,3200,50013,79.82,8
538,180.17,-269.32,3200,50012,135.07,9
539,392.82,-231.92,16000,50009,139.58,9
540,-285.20,-496.77,16000,50011,29.17,7
541,-353.86,403.39,16000,50014,37.64,7
542,157.52,147.45,8000,50008,70.81,8
543,484.20,-319.90,3200,50009,43.25,7
544,452.07,259.59,3200,50005,157.46,9
545,-166.17,-62.06,3200,50015,75.10,8
546,-321.69,-439.84,8000,50013,51.16,7
547,362.15,-243.42,8000,50009,147.56,9
548,168.47,436.75,4000,50004,119.55,8
549,-10.40,329.57,3200,50007,66.76,8
550,79.97,-455.63,3200,50003,236.71,9
551,199.34,-309.50,3200,50012,177.93,9
552,359.48,348.02,8000,50005,36.02,7
553,-212.82,332.22,4000,50000,162.33,9
554,-349.90,284.29,8000,50014,113.35,8
555,-395.67,-381.87,3200,50013,129.59,9
556,484.93,-203.56,3200,50009,153.59,9
557,-247.47,-341.41,16000,50013,86.35,8
558,170.02,327.06,16000,50004,75.58,8
559,-181.81,-183.35,3200,50015,144.90,9
560,-265.56,396.62,3200,50014,123.85,8
561,-346.08,95.96,16000,50000,124.03,8
562,476.80,-44.56,16000,50010,99.15,8
563,-52.88,242.62,3200,50007,158.77,9
564,-402.46,392.72,4000,50014,13.36,7
565,7.56,497.05,4000,50007,102.83,8
566,-144.49,481.98,16000,50007,157.03,9
567,-236.38,-265.49,16000,50013,162.59,9
568,-71.69,404.54,16000,50007,59.36,7
569,29.75,-277.27,8000,50012,120.32,8
570,-39.23,-42.83,16000,50001,92.45,8
571,-63.85,111.09,3200,50001,132.12,9
572,102.03,87.89,8000,50008,95.43,8
573,115.94,-464.99,16000,50003,201.30,9
574,-37.93,-367.44,3200,50012,232.44,9
575,-407.51,140.11,3200,50000,161.33,9
576,341.04,495.62,3200,50005,146.10,9
577,386.03,-240.76,16000,50009,135.37,9
578,-410.39,187.55,16000,50000,161.13,9
579,-379.76,-282.70,8000,50013,176.95,9
580,-32.47,178.07,4000,50001,171.64,9
581,211.43,-385.78,8000,50003,122.55,8
582,51.30,216.25,3200,50007,191.14,9
583,346.61,-167.82,3200,50009,218.15,9
584,384.54,294.25,16000,50005,83.02,8
585,315.20,386.74,4000,50005,37.12,7
586,242.90,227.78,4000,50004,116.09,8
