ID,X,Y,Channel,UF,Connected EDs
494,-357.11,-170.69,3200,20000,171.88,9
495,256.14,-448.31,3200,20001,166.41,9
496,-270.02,78.70,8000,20006,105.97,8
497,-160.93,202.67,4000,20006,201.24,9
498,122.99,252.94,4000,20002,148.09,9
499,-397.56,-356.78,16000,20000,80.56,8
500,226.14,246.64,8000,20002,157.38,9
501,-288.40,463.09,8000,20003,178.44,9
502,-234.18,225.77,4000,20003,158.01,9
503,-186.44,47.61,3200,20006,44.11,7
504,293.75,190.50,8000,20004,110.70,8
505,292.99,-53.36,8000,20004,304.27,10
506,285.35,176.63,3200,20004,124.16,8
507,-220.82,-484.30,4000,20000,176.00,9
508,319.37,138.69,8000,20004,121.47,8
509,-119.57,241.13,4000,20006,248.47,9
510,0.02,-32.73,8000,20005,161.00,9
511,470.69,178.88,16000,20004,92.22,8
512,-264.75,444.70,3200,20003,175.56,9
513,325.89,-241.74,8000,20001,151.78,9
514,272.71,-447.99,16000,20001,151.73,9
515,-451.17,345.00,4000,20003,89.69,8
516,-123.37,130.35,8000,20006,144.81,9
517,-216.86,409.53,8000,20003,186.26,9
518,392.32,228.90,3200,20004,5.47,7
519,-245.57,-390.66,4000,20000,90.29,8
520,259.77,109.36,16000,20004,183.93,9
521,-488.25,80.05,3200,20003,253.61,10
522,-273.19,315.29,3200,20003,98.32,8
523,-332.35,141.19,16000,20003,168.20,9
524,156.10,-86.11,16000,20005,174.52,9
525,335.05,-37.28,3200,20004,277.02,10
526,-39.35,339.35,4000,20002,215.85,9
527,262.87,-377.51,8000,20001,141.21,9
528,-419.20,-485.19,16000,20000,177.71,9
529,-462.59,-230.76,8000,20000,179.30,9
530,235.15,-470.99,3200,20001,195.76,9
531,400.16,-459.24,4000,20001,87.43,8
532,244.06,-232.43,8000,20001,212.19,9
533,32.65,-64.78,3200,20005,128.78,9
534,79.49,-408.69,8000,20005,224.56,9
535,178.35,426.36,3200,20002,34.01,7
536,122.21,-112.99,4000,20005,131.27,9
537,-303.57,-350.12,3200,20000,19.53,7
538,180.17,-269.32,3200,20005,179.41,9
539,392.82,-231.92,16000,20001,140.42,9
540,-285.20,-496.77,16000,20000,162.04,9
541,-353.86,403.39,16000,20003,99.96,8
542,157.52,147.45,8000,20002,246.35,9
543,484.20,-319.90,3200,20001,95.60,8
544,452.07,259.59,3200,20004,62.08,7
545,-166.17,-62.06,3200,20006,72.16,8
546,-321.69,-439.84,8000,20000,101.55,8
547,362.15,-243.42,8000,20001,135.12,9
548,168.47,436.75,4000,20002,43.27,7
549,-10.40,329.57,3200,20002,191.01,9
550,79.97,-455.63,3200,20005,270.13,10
551,199.34,-309.50,3200,20001,213.93,9
552,359.48,348.02,8000,20004,120.73,8
553,-212.82,332.22,4000,20003,160.48,9
554,-349.90,284.29,8000,20003,29.46,7
555,-395.67,-381.87,3200,20000,88.05,8
556,484.93,-203.56,3200,20001,186.79,9
557,-247.47,-341.41,16000,20000,71.74,8
558,170.02,327.06,16000,20002,66.45,8
559,-181.81,-183.35,3200,20006,188.05,9
560,-265.56,396.62,3200,20003,139.71,9
561,-346.08,95.96,16000,20006,177.08,9
562,476.80,-44.56,16000,20004,289.04,10
563,-52.88,242.62,3200,20002,268.81,10
564,-402.46,392.72,4000,20003,93.30,8
565,7.56,497.05,4000,20002,192.30,9
566,-144.49,481.98,16000,20003,287.47,10
567,-236.38,-265.49,16000,20000,110.25,8
568,-71.69,404.54,16000,20002,241.54,9
569,29.75,-277.27,8000,20005,85.37,8
570,-39.23,-42.83,16000,20005,160.43,9
571,-63.85,111.09,3200,20006,168.84,9
572,102.03,87.89,8000,20005,292.95,10
573,115.94,-464.99,16000,20005,289.36,10
574,-37.93,-367.44,3200,20005,183.43,9
575,-407.51,140.11,3200,20003,168.80,9
576,341.04,495.62,3200,20002,199.56,9
577,386.03,-240.76,16000,20001,132.35,9
578,-410.39,187.55,16000,20003,123.81,8
579,-379.76,-282.70,8000,20000,82.27,8
580,-32.47,178.07,4000,20006,237.68,9
581,211.43,-385.78,8000,20001,193.04,9
582,51.30,216.25,3200,20002,213.10,9
583,346.61,-167.82,3200,20001,211.99,9
584,384.54,294.25,16000,20004,62.36,7
585,315.20,386.74,4000,20002,145.76,9
586,242.90,227.78,4000,20004,153.18,9
587,152.59,113.81,3200,20004,271.00,10
588,296.79,203.42,4000,20004,103.51,8
589,345.53,323.66,3200,20004,103.80,8
590,-383.01,-208.81,4000,20000,144.41,9
591,345.63,-497.38,4000,20001,138.38,9
592,-314.64,53.92,8000,20006,129.91,9
593,-387.01,-99.46,4000,20006,218.59,9
594,-424.38,-214.92,4000,20000,162.18,9
595,-329.18,-399.72,8000,20000,62.21,7
